Domain,Area,Element,Item,Year,Value
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1977","18919.2701"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1978","18522.4642"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1979","18575.2503"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1980","18256.7134"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1981","17628.7407"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1982","18112.9168"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1983","18080.153"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1984","17810.7618"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1985","17472.2026"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1986","16884.2746"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1987","16250.8412"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1988","16076.101"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1989","16381.8964"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1990","16762.0165"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1991","16555.4608"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1992","16820.5672"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1993","16714.995"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1994","16815.1066"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1995","16844.2299"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1996","17206.4519"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1997","16664.0291"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1998","16527.5133"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","1999","16350.9528"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2000","15979.6298"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2001","15196.9392"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2002","14772.4661"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2003","15152.7081"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2004","15323.0798"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2005","15967.7985"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2006","15654.1762"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2007","15198.7594"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2008","14922.0874"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2009","14854.7396"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2010","15038.5809"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2011","14776.4706"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2012","14747.3472"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2013","14652.6962"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2014","14536.2027"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2015","14594.4495"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2016","14801.9535"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Meat, cattle","2017","14756.4482"
