Domain,Area,Element,Item,Year,Value
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1982","501.607"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1983","461.3798"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1984","585.448"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1985","571.8529"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1986","560.0197"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1987","570.7665"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1988","547.2762"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1989","494.4718"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1990","503.2122"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1991","508.1256"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1992","500.0899"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1993","500.6674"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1994","498.749"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1995","487.9924"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1996","486.857"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1997","537.8898"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1998","483.1769"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","1999","472.1756"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2000","477.7839"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2001","502.5466"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2002","488.1001"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2003","475.1608"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2004","469.1805"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2005","479.9274"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2006","465.2068"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2007","467.0566"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2008","433.7982"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2009","417.5703"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2010","461.0666"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2011","475.7774"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2012","456.4272"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2013","460.2542"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2014","460.0193"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2015","514.138"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2016","514.7092"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Eggs, hen, in shell","2017","528.5328"
