Domain,Area,Element,Item,Year,Value
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1981","1462.4716"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1982","1711.8041"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1983","1992.5652"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1984","2799.2293"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1985","3408.9416"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1986","3867.7973"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1987","4534.081"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1988","4655.6044"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1989","5292.5548"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1990","5638.268"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1991","6214.4566"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1992","6809.5024"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1993","6914.2639"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1994","7230.6439"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1995","8051.9746"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1996","8741.3058"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1997","9365.6848"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1998","9627.5887"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","1999","9801.4929"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2000","10057.1112"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2001","10239.3963"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2002","11863.2007"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2003","14400.5261"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2004","18714.6077"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2005","23215.165"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2006","25729.4428"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2007","26378.9645"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2008","25844.6805"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2009","25540.8719"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2010","25890.7756"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2011","25649.824"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2012","25457.0627"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2013","25352.3011"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2014","26190.3937"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2015","24721.6364"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2016","26517.2498"
"Emissions intensities","China, mainland","Emissions (CO2eq)","Milk, whole fresh cow","2017","25048.4925"
