Domain,Area,Element,Item,Year,Value
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1979","12812.861"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1980","12812.861"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1981","12982.0077"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1982","12659.0913"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1983","12905.1228"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1984","13178.064"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1985","12732.1319"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1986","12520.6985"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1987","12463.0349"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1988","11732.6288"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1989","11436.6221"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1990","11033.6186"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1991","10724.0763"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1992","10314.1032"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1993","10256.4396"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1994","10440.9632"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1995","10006.5638"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1996","9945.0559"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1997","9526.0335"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1998","9376.108"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","1999","9379.9522"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2000","9049.3474"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2001","8653.3904"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2002","8561.8974"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2003","8427.7333"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2004","8198.6164"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2005","7679.6437"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2006","7606.9875"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2007","7511.6503"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2008","7338.6594"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2009","7165.6684"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2010","7111.849"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2011","6977.3005"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2012","6911.9484"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2013","6896.5714"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2014","7115.6933"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2015","7307.9054"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2016","7307.9054"
"Emissions intensities","United Kingdom of Great Britain and Northern Ireland","Emissions (CO2eq)","Milk, whole fresh cow","2017","7292.5284"
