Domain,Area,Element,Item,Year,Value
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1982","6270.5015"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1983","6418.2398"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1984","6569.0243"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1985","6722.8549"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1986","8719.6067"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1987","8943.4988"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1988","9175.0063"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1989","9411.083"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1990","9653.252"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1991","9901.5133"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1992","10155.8668"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1993","10417.8358"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1994","10685.8971"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1995","10961.5737"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1996","11895.219"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1997","12225.7263"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1998","12569.9414"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","1999","12927.8641"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2000","13302.5406"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2001","13692.448"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2002","14100.6322"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2003","14525.5702"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2004","14970.3082"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2005","15428.7539"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2006","15569.2317"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2007","16036.461"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2008","16517.7528"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2009","17020.3677"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2010","17536.6903"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2011","18069.7667"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2012","18618.0738"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2013","19111.5503"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2014","19679.6574"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2015","20264.5184"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2016","20867.6562"
"Emissions intensities","Pakistan","Emissions (CO2eq)","Milk, whole fresh buffalo","2017","20911.4812"
